,OpCode,Family,Genus,Species,Treatment,Precision..mm.,Activity,Fish.ID,School.Individual,Length..mm.,Length..m.,Time,Speed,Length.FID,Measurements
180,LIZARD5_CAM2_RIG3,Serranidae,Plectropomus,sp,Pipe,NA,no response,Pipe 1,Individual,0,0,3,0,speed.prior.1,0
181,LIZARD1_CAM10_RIG2,Haemulidae,Plectorhinchus,albovittatus,Turtle,NA,no response,Turtle 1,Individual,0,0,3,0,speed.prior.2,0
182,LIZARD1_CAM11_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Pipe,NA,no response,Pipe 1,Individual,0,0,3,0,speed.prior.2,0
183,LIZARD1_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Perspex,7.97,no response,Perspex 1,Individual,352.583,0.352583,3,0.117527667,speed.prior.2,0.117527667
184,LIZARD1_CAM2_RIG3,Lutjanidae,Lutjanus,sp,Perspex,4.287,no response,Perspex 3a,School,95.72,0.09572,3,0.031906667,speed.prior.2,0.031906667
185,LIZARD1_CAM2_RIG3,Lutjanidae,Lutjanus,sp,Pipe,8.607,hide,Pipe 1a,School,287.913,0.287913,3,0.095971,speed.prior.2,0.095971
186,LIZARD1_CAM2_RIG3,Lutjanidae,Lutjanus,sp,Pipe,6.066,C- turn,Pipe 1b,School,137.422,0.137422,3,0.045807333,speed.prior.2,0.045807333
187,LIZARD1_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Pipe,6.238,hide,Pipe 2,Individual,137.393,0.137393,3,0.045797667,speed.prior.2,0.045797667
188,LIZARD1_CAM2_RIG3,Lutjanidae,Lutjanus,sp,Turtle,10.012,hide,Turtle 1c,School,100.754,0.100754,1.34,0.075189552,speed.prior.2,0.075189552
189,LIZARD1_CAM2_RIG3,Lutjanidae,Lutjanus,sp,Turtle,8.048,hide,Turtle 1a,School,100.587,0.100587,3,0.033529,speed.prior.2,0.033529
190,LIZARD1_CAM2_RIG3,Lutjanidae,Lutjanus,sp,Turtle,2.923,hide,Turtle 1b,School,126.662,0.126662,3,0.042220667,speed.prior.2,0.042220667
191,LIZARD1_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Perspex,NA,no response,Perspex 2,Individual,0,0,3,0,speed.prior.2,0
192,LIZARD1_CAM2_RIG3,Lutjanidae,Lutjanus,sp,Perspex,NA,no response,Perspex 3c,School,0,0,4,0,speed.prior.2,0
193,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Perspex,8.801,no response,Perspex 3a,School,105.213,0.105213,3,0.035071,speed.prior.2,0.035071
194,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Perspex,4.258,no response,Perspex 3c,School,59.005,0.059005,3,0.019668333,speed.prior.2,0.019668333
195,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,fulviflamma,Shark,4.857,flight,Shark 2,Individual,102.854,0.102854,3,0.034284667,speed.prior.2,0.034284667
196,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Perspex,NA,no response,Perspex 1,Individual,0,0,3,0,speed.prior.2,0
197,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,NA,no response,Perspex 2,Individual,0,0,3,0,speed.prior.2,0
198,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Perspex,NA,no response,Perspex 3b,School,0,0,3,0,speed.prior.2,0
199,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Diver,NA,hide,Diver 1,Individual,0,0,3,0,speed.prior.2,0
200,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,fulviflamma,Diver,NA,hide,Diver 2,Individual,0,0,3,0,speed.prior.2,0
201,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Diver,NA,hide,Diver 3a,School,0,0,3,0,speed.prior.2,0
202,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Diver,NA,hide,Diver 3b,School,0,0,3,0,speed.prior.2,0
203,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Pipe,NA,no response,Pipe 1,Individual,0,0,1.73,0,speed.prior.2,0
204,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,fulviflamma,Pipe,NA,hide,Pipe 2,Individual,0,0,1.73,0,speed.prior.2,0
205,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Pipe,NA,hide,Pipe 3a,School,0,0,1.73,0,speed.prior.2,0
206,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Pipe,NA,hide,Pipe 3b,School,0,0,1.73,0,speed.prior.2,0
207,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Shark,NA,no response,Shark 1,Individual,0,0,3,0,speed.prior.2,0
208,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Shark,NA,hide,Shark 3a,School,0,0,3,0,speed.prior.2,0
209,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Shark,NA,hide,Shark 3b,School,0,0,3,0,speed.prior.2,0
210,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,sp,Turtle,NA,no response,Turtle 1,Individual,0,0,3,0,speed.prior.2,0
211,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,NA,flight,Turtle 2,Individual,0,0,3,0,speed.prior.2,0
212,LIZARD1_CAM4_RIG2,Lutjanidae,Lutjanus,carponotatus,Turtle,NA,C- turn,Turtle 3,Individual,0,0,3,0,speed.prior.2,0
213,LIZARD1_CAM5_RIG3,Lutjanidae,Lutjanus,sp,Perspex,15.099,no response,Perspex 1,Individual,156.475,0.156475,1,0.156475,speed.prior.2,0.156475
214,LIZARD1_CAM6_RIG1,Lutjanidae,Lutjanus,fulviflamma,Diver,41.778,hide,Diver 1,Individual,242.611,0.242611,3,0.080870333,speed.prior.2,0.080870333
215,LIZARD1_CAM6_RIG1,Lutjanidae,Lutjanus,fulviflamma,Diver,18.722,hide,Diver 2,Individual,233.493,0.233493,3,0.077831,speed.prior.2,0.077831
216,LIZARD1_CAM6_RIG1,Lutjanidae,Lutjanus,fulviflamma,Turtle,47.371,no response,Turtle 1a,School,541.097,0.541097,1,0.541097,speed.prior.2,0.541097
217,LIZARD1_CAM6_RIG1,Lutjanidae,Lutjanus,fulviflamma,Turtle,16.361,no response,Turtle 1c,School,161.801,0.161801,1,0.161801,speed.prior.2,0.161801
218,LIZARD1_CAM6_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,53.196,flight,Shark 2,Individual,353.415,0.353415,1,0.353415,speed.prior.2,0.353415
219,LIZARD1_CAM6_RIG1,Haemulidae,Diagramma,pictum,Pipe,26.9,flight,Pipe 2,Individual,399.076,0.399076,2,0.199538,speed.prior.2,0.199538
220,LIZARD1_CAM6_RIG1,Lutjanidae,Lutjanus,fulvus,Perspex,21.677,flight,Perspex 1,Individual,124.323,0.124323,2,0.0621615,speed.prior.2,0.0621615
221,LIZARD1_CAM6_RIG1,Haemulidae,Diagramma,pictum,Pipe,NA,flight,Pipe 1,Individual,0,0,3,0,speed.prior.2,0
222,LIZARD1_CAM6_RIG1,Lutjanidae,Lutjanus,fulvus,Shark,NA,flight,Shark 1,Individual,0,0,1,0,speed.prior.2,0
223,LIZARD1_CAM6_RIG1,Lutjanidae,Lutjanus,fulviflamma,Turtle,NA,no response,Turtle 1b,Individual,0,0,1,0,speed.prior.2,0
224,LIZARD1_CAM5_RIG3,Lutjanidae,Lutjanus,sp,Perspex,NA,no response,Perspex 2,Individual,0,0,1,0,speed.prior.2,0
225,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Perspex,15.281,flight,Perspex 1,Individual,464.544,0.464544,3,0.154848,speed.prior.2,0.154848
226,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Pipe,22.004,flight,Pipe 1,Individual,254.132,0.254132,3,0.084710667,speed.prior.2,0.084710667
227,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Pipe,28.62,C- turn,Pipe 2,Individual,618.848,0.618848,3,0.206282667,speed.prior.2,0.206282667
228,LIZARD2_CAM2_RIG1,Lutjanidae,Lutjanus,carponotatus,Diver,NA,C- turn,Diver 1,Individual,0,0,3,0,speed.prior.2,0
229,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Diver,NA,flight,Diver 2,Individual,0,0,3,0,speed.prior.2,0
230,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Diver,NA,flight,Diver 3,Individual,0,0,3,0,speed.prior.2,0
231,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Diver,NA,C- turn,Diver 4,Individual,0,0,3,0,speed.prior.2,0
233,LIZARD2_CAM2_RIG1,Lutjanidae,Lutjanus,fulvus,Perspex,NA,C- turn,Perspex 2,Individual,0,0,3,0,speed.prior.2,0
234,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Shark,NA,flight,Shark 1,Individual,0,0,3,0,speed.prior.2,0
235,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Shark,4.872,flight,Shark 2,Individual,399.98,0.39998,3,NA,speed.prior.2,NA
236,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Shark,16.115,flight,Shark 3,Individual,281.17,0.28117,3,0.093723333,speed.prior.2,0.093723333
237,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Shark,5.689,C- turn,Shark 1,Individual,391.318,0.391318,3,0.130439333,speed.prior.2,0.130439333
238,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Pipe,NA,C- turn,Pipe 2,Individual,0,0,3,0,speed.prior.2,0
239,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Diver,NA,flight,Diver 1,Individual,0,0,3,0,speed.prior.2,0
240,LIZARD2_CAM4_RIG1,Serranidae,Plectropomus,sp,Diver,10.758,C- turn,Diver 1,Individual,253.405,0.253405,1,0.253405,speed.prior.2,0.253405
241,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Turtle,NA,no response,Turtle 1,Individual,0,0,1,0,speed.prior.2,0
242,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Turtle,NA,no response,Turtle 2,Individual,NA,NA,NA,NA,speed.prior.2,NA
243,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Perspex,NA,no response,Perspex 1,Individual,0,0,3,0,speed.prior.2,0
244,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Pipe,NA,no response,Pipe 1,Individual,0,0,1,0,speed.prior.2,0
245,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Pipe,NA,no response,Pipe 2,Individual,0,0,1,0,speed.prior.2,0
246,LIZARD2_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,NA,C- turn,Shark 1,Individual,0,0,1,0,speed.prior.2,0
247,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Shark,NA,no response,Shark 2,Individual,0,0,3,0,speed.prior.2,0
248,LIZARD2_CAM5_RIG3,Lutjanidae,Lutjanus,carponotatus,Pipe,2.193,flight,Pipe 3,Individual,49.055,0.049055,3,0.016351667,speed.prior.2,0.016351667
249,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Pipe,3.394,flight,Pipe 1,Individual,261.649,0.261649,3,0.087216333,speed.prior.2,0.087216333
250,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Shark,8.028,C- turn,Shark 1,Individual,202.511,0.202511,3,0.067503667,speed.prior.2,0.067503667
251,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Perspex,8.296,no response,Perspex 1,Individual,98.559,0.098559,3,0.032853,speed.prior.2,0.032853
252,LIZARD2_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Perspex,2.9,no response,Perspex 2,Individual,71.043,0.071043,3,0.023681,speed.prior.2,0.023681
253,LIZARD2_CAM5_RIG3,Lutjanidae,Lutjanus,carponotatus,Perspex,6.63,no response,Perspex 3,Individual,136.281,0.136281,3,0.045427,speed.prior.2,0.045427
254,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Turtle,1.419,flight,Turtle 2,Individual,116.395,0.116395,1,0.116395,speed.prior.2,0.116395
255,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Turtle,8.594,flight,Turtle 3,Individual,111.818,0.111818,1,0.111818,speed.prior.2,0.111818
256,LIZARD2_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Diver,6.085,C- turn,Diver 2,Individual,56.07,0.05607,3,0.01869,speed.prior.2,0.01869
257,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Diver,NA,flight,Diver 1,Individual,0,0,3,0,speed.prior.2,0
258,LIZARD2_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Pipe,NA,flight,Pipe 2,Individual,0,0,3,0,speed.prior.2,0
259,LIZARD2_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,NA,flight,Turtle 1,Individual,0,0,1,0,speed.prior.2,0
260,LIZARD2_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Shark,NA,no response,Shark 2,Individual,0,0,3,0,speed.prior.2,0
261,LIZARD2_CAM7_RIG1,Haemulidae,Diagramma,pictum,Turtle,NA,no response,Turtle 1,Individual,0,0,3,0,speed.prior.2,0
262,LIZARD3_CAM1_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Perspex,11.825,C- turn,Perspex 1,Individual,NA,0,1.04,0,speed.prior.2,0
263,LIZARD3_CAM1_RIG1,Pomacanthidae,Pomacanthus,sexstriatus,Turtle,15.837,flight,Turtle 1,Individual,164.611,0.164611,3,0.054870333,speed.prior.2,0.054870333
264,LIZARD3_CAM1_RIG1,Pomacanthidae,Pomacanthus,sexstriatus,Diver,NA,hide,Diver 1,Individual,0,0,3,0,speed.prior.2,0
265,LIZARD3_CAM1_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Diver,NA,hide,Diver 2,Individual,0,0,3,0,speed.prior.2,0
266,LIZARD3_CAM1_RIG1,Pomacanthidae,Pomacanthus,sexstriatus,Diver,NA,hide,Diver 3,Individual,0,0,3,0,speed.prior.2,0
268,LIZARD3_CAM1_RIG1,Haemulidae,Plectorhinchus,albovittatus,Perspex,NA,no response,Perspex 2,Individual,0,0,3,0,speed.prior.2,0
269,LIZARD3_CAM1_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Pipe,NA,no response,Pipe 1,Individual,0,0,3,0,speed.prior.2,0
270,LIZARD3_CAM1_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Pipe,NA,no response,Pipe 2,Individual,0,0,3,0,speed.prior.2,0
271,LIZARD3_CAM1_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Pipe,NA,no response,Pipe 3,Individual,0,0,3,0,speed.prior.2,0
272,LIZARD3_CAM1_RIG1,Pomacanthidae,Pomacanthus,sexstriatus,Shark,NA,flight,Shark 1,Individual,0,0,3,0,speed.prior.2,0
273,LIZARD3_CAM1_RIG1,Haemulidae,Plectorhinchus,albovittatus,Shark,NA,flight,Shark 2,Individual,0,0,3,0,speed.prior.2,0
274,LIZARD3_CAM1_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Shark,NA,hide,Shark 3,Individual,0,0,3,0,speed.prior.2,0
275,LIZARD3_CAM1_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Shark,NA,flight,Shark 4,Individual,0,0,3,0,speed.prior.2,0
276,LIZARD3_CAM1_RIG1,Pomacanthidae,Pomacanthus,sexstriatus,Shark,NA,flight,Shark 5,Individual,0,0,3,0,speed.prior.2,0
277,LIZARD3_CAM1_RIG1,Haemulidae,Plectorhinchus,albovittatus,Turtle,NA,flight,Turtle 2,Individual,0,0,3,0,speed.prior.2,0
278,LIZARD3_CAM2_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,29.296,C- turn,Perspex 2,Individual,399.078,0.399078,3,0.133026,speed.prior.2,0.133026
279,LIZARD3_CAM2_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,16.224,C- turn,Perspex 3,Individual,269.55,0.26955,3,0.08985,speed.prior.2,0.08985
280,LIZARD3_CAM2_RIG1,Lutjanidae,Lutjanus,fulviflamma,Diver,9.767,flight,Diver 1,Individual,307.49,0.30749,3,0.102496667,speed.prior.2,0.102496667
281,LIZARD3_CAM2_RIG1,Lutjanidae,Lutjanus,fulviflamma,Pipe,15.209,no response,Pipe 1,Individual,538.257,0.538257,3,0.179419,speed.prior.2,0.179419
282,LIZARD3_CAM2_RIG1,Lutjanidae,Lutjanus,bohar,Turtle,51.732,Passing,Turtle 1,Individual,970.82,0.97082,3,0.323606667,speed.prior.2,0.323606667
283,LIZARD3_CAM2_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,NA,no response,Perspex 4,Individual,0,0,3,0,speed.prior.2,0
284,LIZARD3_CAM2_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Pipe,NA,no response,Pipe 2,Individual,0,0,3,0,speed.prior.2,0
285,LIZARD3_CAM2_RIG1,Pomacanthidae,Pomacanthus,sexstriatus,Shark,NA,flight,Shark 1,Individual,0,0,3,0,speed.prior.2,0
286,LIZARD3_CAM2_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,NA,flight,Turtle 2,Individual,0,0,3,0,speed.prior.2,0
287,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Pipe,12.573,flight,Pipe 1a,School,394.455,0.394455,3,0.131485,speed.prior.2,0.131485
288,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Pipe,12.883,flight,Pipe 1b,School,149.481,0.149481,3,0.049827,speed.prior.2,0.049827
289,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,8.297,no response,Turtle 1a,School,269.932,0.269932,3,0.089977333,speed.prior.2,0.089977333
290,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,4.408,no response,Turtle 1b,School,301.828,0.301828,3,0.100609333,speed.prior.2,0.100609333
291,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,6.173,no response,Turtle 1c,School,76.855,0.076855,3,0.025618333,speed.prior.2,0.025618333
292,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,3.348,no response,Perspex 1a,School,51.397,0.051397,3,0.017132333,speed.prior.2,0.017132333
293,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,6.516,no response,Perspex 1c,School,103.364,0.103364,3,0.034454667,speed.prior.2,0.034454667
294,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Diver,3.695,flight,Diver 2,Individual,49.242,0.049242,3,0.016414,speed.prior.2,0.016414
295,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Diver,9.465,flight,Diver 3,Individual,376.017,0.376017,3,0.125339,speed.prior.2,0.125339
296,LIZARD3_CAM3_RIG2,Haemulidae,Plectorhinchus,lineatus,Diver,NA,flight,Diver 1,Individual,0,NA,3,0,speed.prior.2,0
297,LIZARD3_CAM3_RIG2,Haemulidae,Plectorhinchus,chrysotaenia,Shark,NA,hide,Shark 1,Individual,0,NA,3,0,speed.prior.2,0
298,LIZARD3_CAM3_RIG2,Haemulidae,Plectorhinchus,albovittatus,Shark,NA,no response,Shark 2,Individual,0,NA,3,0,speed.prior.2,0
299,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,NA,no response,Perspex 1b,School,0,NA,3,0,speed.prior.2,0
300,LIZARD3_CAM5_RIG3,Haemulidae,Plectorhinchus,lineatus,Shark,NA,flight,Shark 1,Individual,0,0,3,0,speed.prior.2,0
301,LIZARD3_CAM5_RIG3,Haemulidae,Plectorhinchus,lineatus,Turtle,NA,flight,Turtle 1,Individual,0,0,1,0,speed.prior.2,0
302,LIZARD3_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,NA,hide,Turtle 2,Individual,0,0,1,0,speed.prior.2,0
303,LIZARD3_CAM6_RIG2,Haemulidae,Plectorhinchus,lineatus,Turtle,8.186,hide,Turtle 1,Individual,164.993,0.164993,3,0.054997667,speed.prior.2,0.054997667
304,LIZARD3_CAM6_RIG2,Lutjanidae,Lutjanus,fulviflamma,Diver,5.586,flight,Diver 1,Individual,139.213,0.139213,2,0.0696065,speed.prior.2,0.0696065
305,LIZARD3_CAM6_RIG2,Haemulidae,Plectorhinchus,chrysotaenia,Shark,NA,no response,Shark 1,Individual,0,0,3,0,speed.prior.2,0
306,LIZARD3_CAM6_RIG2,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,NA,hide,Turtle 2,Individual,0,0,3,0,speed.prior.2,0
307,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,5.95,flight,Diver 1a,School,67.041,0.067041,3,0.022347,speed.prior.2,0.022347
308,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,10.419,flight,Diver 1b,School,146.363,0.146363,3,0.048787667,speed.prior.2,0.048787667
309,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Perspex,5.664,no response,Perspex 2b,School,116.829,0.116829,3,0.038943,speed.prior.2,0.038943
310,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Perspex,NA,no response,Perspex 2a,School,0,0,3,0,speed.prior.2,0
311,LIZARD4_CAM2_RIG3,Serranidae,Plectropomus,sp,Perspex,NA,no response,Perspex 1,Individual,0,0,3,0,speed.prior.2,0
312,LIZARD4_CAM2_RIG3,Lethrinidae,Lethrinus,atkinsoni,Pipe,NA,flight,Pipe 1,Individual,0,0,3,0,speed.prior.2,0
313,LIZARD4_CAM2_RIG3,Serranidae,Plectropomus,sp,Pipe,NA,no response,Pipe 2,Individual,0,0,3,0,speed.prior.2,0
314,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,bohar,Shark,15.288,flight,Shark 3,Individual,457.574,0.457574,3,0.152524667,speed.prior.2,0.152524667
315,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Shark,26.501,flight,Shark 1,Individual,467.855,0.467855,3,0.155951667,speed.prior.2,0.155951667
316,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,10.62,flight,Shark 4a,School,240.138,0.240138,1,0.240138,speed.prior.2,0.240138
317,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,18.815,flight,Shark 4b,School,358.461,0.358461,1,0.358461,speed.prior.2,0.358461
318,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,12.304,flight,Shark 4c,School,195.569,0.195569,1,0.195569,speed.prior.2,0.195569
319,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Diver,25.068,flight,Diver 1,Individual,292.881,0.292881,3,0.097627,speed.prior.2,0.097627
320,LIZARD4_CAM4_RIG1,Lutjanidae,Lutjanus,carponotatus,Diver,15.123,C- turn,Diver 2,Individual,138.789,0.138789,3,0.046263,speed.prior.2,0.046263
321,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Pipe,NA,swim backwards,Pipe 1,Individual,0,0,3,0,speed.prior.2,0
322,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Pipe,NA,no response,Pipe 2,Individual,0,0,3,0,speed.prior.2,0
323,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Turtle,NA,no response,Turtle 1,Individual,0,0,3,0,speed.prior.2,0
324,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,NA,flight,Turtle 2,Individual,0,0,3,0,speed.prior.2,0
325,LIZARD4_CAM4_RIG1,Serranidae,Plectropomus,sp,Perspex,NA,no response,Perspex 1,Individual,0,0,3,0,speed.prior.2,0
326,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Perspex,NA,no response,Perspex 2,Individual,0,0,3,0,speed.prior.2,0
327,LIZARD4_CAM4_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Shark,NA,flight,Shark 2,Individual,0,0,3,0,speed.prior.2,0
328,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,28.867,flight,Perspex 3b,School,147.367,0.147367,3,0.049122333,speed.prior.2,0.049122333
329,LIZARD4_CAM5_RIG1,Haemulidae,Plectorhinchus,lineatus,Perspex,33.562,C- turn,Perspex 1,Individual,632.98,0.63298,3,0.210993333,speed.prior.2,0.210993333
330,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,17.485,C- turn,Perspex 2,Individual,629.884,0.629884,3,0.209961333,speed.prior.2,0.209961333
331,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,37.888,flight,Perspex 3a,School,559.09,0.55909,3,0.186363333,speed.prior.2,0.186363333
332,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,fulviflamma,Perspex,8.994,flight,Perspex 3c,School,435.033,0.435033,3,0.145011,speed.prior.2,0.145011
333,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,carponotatus,Turtle,8.713,flight,Turtle 1,Individual,45.002,0.045002,0.46,0.097830435,speed.prior.2,0.097830435
334,LIZARD4_CAM5_RIG1,Lutjanidae,Lutjanus,bohar,Pipe,26.219,flight,Pipe 1,Individual,464.475,0.464475,3,0.154825,speed.prior.2,0.154825
335,LIZARD4_CAM5_RIG1,Serranidae,Plectropomus,sp,Diver,NA,flight,Diver 1,Individual,0,0,3,0,speed.prior.2,0
336,LIZARD4_CAM5_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Shark,NA,flight,Shark 1,Individual,0,0,3,0,speed.prior.2,0
337,LIZARD4_CAM5_RIG1,Haemulidae,Plectorhinchus,lineatus,Shark,NA,flight,Shark 2,Individual,0,0,3,0,speed.prior.2,0
338,LIZARD4_CAM7_RIG2,Serranidae,Plectropomus,sp,Turtle,NA,no response,Turtle 1,Individual,0,0,3,0,speed.prior.2,0
339,LIZARD5_CAM1_RIG2,Serranidae,Plectropomus,sp,Shark,NA,flight,Shark 1,Individual,0,0,3,0,speed.prior.2,0
340,LIZARD5_CAM2_RIG3,Serranidae,Plectropomus,sp,Pipe,NA,no response,Pipe 1,Individual,0,0,3,0,speed.prior.2,0
341,LIZARD1_CAM10_RIG2,Haemulidae,Plectorhinchus,albovittatus,Turtle,NA,no response,Turtle 1,Individual,0,0,3,0,speed.prior.3,0
342,LIZARD1_CAM11_RIG1,Haemulidae,Plectorhinchus,chrysotaenia,Pipe,NA,no response,Pipe 1,Individual,0,0,3,0,speed.prior.3,0
343,LIZARD1_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Perspex,2.755,no response,Perspex 1,Individual,270.554,0.270554,3,0.090184667,speed.prior.3,0.090184667
344,LIZARD1_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Perspex,2.29,no response,Perspex 2,Individual,45.761,0.045761,3,0.015253667,speed.prior.3,0.015253667
345,LIZARD1_CAM2_RIG3,Lutjanidae,Lutjanus,sp,Perspex,10.793,no response,Perspex 3a,School,140.806,0.140806,3,0.046935333,speed.prior.3,0.046935333
